,stavke su završene. sada možete Zadatak oznaćiti završenim.,Artikujt janë plotësuar. tani mund të shënoni detyrën e përfunduar.
,Završi zadatak,Mbaro detyrën
,Komentari,Comments
,Ostavite komentar,Lër një koment
,Dodaj komentar!,Shto një koment!
,"Zadatak je završen i ocjenjen, a s tim su i komentari zatvoreni.","Detyra u përfundua dhe u vlerësua, dhe me këtë komentet u mbyllën."
,Ocjena:,Rating:
,Pozicija,pozitë
,Sektor,sektori
,Nadređeni korisnik,Përdorues superior
,Datum registracije,Data e regjistrimit
,Datum reaktivacije,Data e riaktivizimit
,Satnice,kapiten
,Dodaj godinu,Shto Viti
,Dodaj mjesec,Shto muaj
,Još niste počeli unositi satnice,Ju ende nuk keni filluar të futni orarin
,Aktivni,aktivizuar
,Arhiva,arkiv
,Zahtjev za G.O.,Kërkesa për G.O.
,Od:,nga:
,Do:,për:
,Na čekanju...,Duke pritur ...
,Zahtjev kreiran:,Kërkesa u krijua:
,Zahtjev odobren:,Kërkesa e aprovuar:
,Zahtjev odbijen:,Kërkesa është mohuar:
,Dali ste sigurni da želite poništiti zahtjev?,Je i sigurt që dëshiron ta anulosh kërkesën?
,Dali ste sigurni da želite arhivirati zahtjev?,Je i sigurt që dëshiron ta arkivosh kërkesën?
,Nema spašenih zahtjeva prema odabranim parametrima.,Nuk ka kërkesa të ruajtura për parametrat e zgjedhur.
,Na čekanju,në pritje të
,Prihvaćen,i pranuar
,Završen,i përfunduar
,Dali ste sigurni da želite arhivirati zadatak?,Je i sigurt që dëshiron ta arkivosh detyrën?
,Nema spašenih zadataka prema odabranim parametrima.,Nuk ka detyra të ruajtura për parametrat e zgjedhur.
,Neovlašten pristup,Qasje të paautorizuar
,"Nemate ovlasti za pristup ovom dijelu aplikacije. Ukoliko je doslo do greške, kontaktirajte administratora.","Ju nuk keni autoritet për të hyrë në këtë pjesë të aplikacionit. Nëse ka ndodhur një gabim, kontaktoni administratorin."
,Nazad na moj profil,Kthehu në profilin tim
,Zahtjevi za G.O.,Kërkesat për G.O.
,Obrada zahtjeva!,Përpunimi i kërkesës!
,Status zahtjeva:,Statusi i Kërkesës:
,Komentar,koment
,Gradovi,Qytetet
,"Lista unešenih gradova, koji su obavezni za kreiranje destinacija i rezervacija.","Lista e qyteteve të huaja, të cilat kërkohen për të krijuar destinacione dhe rezerva."
,Naziv,emër
,Dali ste sigurni da želite brisati:,Jeni i sigurt që doni të fshini:
,Još nije bilo unosa,Nuk kishte ende një hyrje
,Općenito,Përmbledhje
,Naslov aplikacije,Titulli i aplikacionit
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Formatet e lejuara JPG / PNG / GIF. Dimensionet e rekomanduara 400x200 px.
,Boje aplikacije,Ngjyrat e aplikimit
,Pozadina aplikacije,Historiku i aplikimit
,Boja teksta aplikacije,Ngjyra e aplikacionit të ngjyrave
,Pozadina gornje trake - HEADER,Bari i sfondit - HEADER
,Boja teksta gornje trake - HEADER,Ngjyra e tekstit të kasetës së sipërme - HEADER
,Boja teksta gornje trake - HEADER (:hover :active),Ngjyra e tekstit të shiritit të lartë - HEADER (: hover: active)
,"Boja naslova (H1,H2,H3,H4,H5,H6)","Ngjyra e titullit (H1, H2, H3, H4, H5, H6)"
,Pozadina - BUTTONS,Sfondi - BUTTONS
,Tekst i ikona - BUTTONS,Tekst dhe ikona - BUTTONS
,SMTP parametri,Parametrat SMTP
,SMTP status,Statusi SMTP
,"Ukoliko je SMTP neaktivan ili su parametri nepotupni, sistem ce koristiti standardnu PHP MAIL() funkciju.","Nëse SMTP është joaktive ose parametrat nuk janë në dispozicion, sistemi do të përdorë funksionin standard PHP MAIL ()."
,SMTP host,Host SMTP
,SMTP korisnik,Përdorues SMTP
,SMTP lozinka,Fjalëkalimi SMTP
,SMTP port,Port SMTP
,SMTP sigurnost,Siguria SMTP
,Jezici aplikacije,Gjuhët e aplikimit
,Kod,në
,Statusi satnice,Statusi i orëve
,Direkcija teksta,Drejtimi i tekstit
,Dali ste sigurni da želite poništiti zadatak?,Je i sigurt që dëshiron ta anulosh detyrën?
,Zadatak jos nije prihvaćen od strane zaduženog korinika7.,Detyra ende nuk është pranuar nga korinki7 i ngarkuar me borxhe.
,Ocjeni!,Shkalla!
,u obradi...,në përpunim ...
,"Zadatak je oznaćen kao završen. , i sada možete ostaviti ocjenu i oznaćiti kao potpuno kompletiran zadatak. Ukoliko želite ostaviti komentar, dodajte prije ocjene.","Detyra shënohet si e përfunduar. , dhe tani mund ta lëshni notën dhe ta shënoni atë si një detyrë të plotë. Nëse dëshironi të leni një koment, shtoni atë përpara vlerësimit."
,Kompletiraj!,Complete!
,Zadatak/Cilj za korinika:,Detyra / Synimi për Këndin:
,Zadatak/Cilj:,Detyra / Qëllimi:
,Naziv Zadatka/Cilja,Titulli i Objektivit / Objektivit
,Dodaj polje,Shto një fushë
,Omogući vremensko ogranićenje zadatka/cilja,Aktivizo Kohëzgjatjen / Qëllimin Kohor
,Traži...,Kërko ...
,Svi,të gjithë
,Rezultati pretrage za:,Kërko rezultatet për:
,Deaktivirani korisnici,Përdoruesit e çaktivizuar
,ID,ID
,Korinik,Përdoruesi
,Nivo administracije,Niveli i administrimit
,Info,info
,deaktiviran:,çaktivizuar:
,registracija:,regjistrimi:
,Dali ste sigurni da želite deaktivirati korisnika:,Je i sigurt që dëshiron ta çaktivizosh përdoruesin:
,Dali ste sigurni da želite ponovo aktivirati korisnika:,Jeni i sigurt se doni të riaktivizoni përdoruesin:
,Obrada satnice!,Përpunimi i orarit!
,Još nije bilo unosa satnica,Ende nuk kishte shënime
,Pozdrav!,Përshëndetje!
,Odjava!,Dil jashtë!
,Godina,vjet
,Mjesec,muaj
,MBO ciljevi,Qëllimet e MBO
,Zahtjevi za trening,Kërkesat për trajnim
,Zahtjevi za službena putovanja,Kërkesat për udhëtime biznesi
,Zaposlenici,punonjësit
,Korekcije satnica,Kohët e korrigjimit
,Upravljanje satnicama,Menaxhimi i kohës
,Upravljanje korekcijama satnica,Menaxho korrigjimet e orës së orës
,Godišnji/Odsustva,Vjetore / Mungesë
,Programi obuke,Programet e trajnimit
,Zadužnice/Razdužnice,Faturat / Spreadsheets
,Organizaciona šema,Skema organizative
,Moj MBO,MBO e mia
,Moja službena putovanja,Udhëtimet e mia të biznesit
,Moji treninzi,Trajnimet e mia
,Uredi profil,Ndrysho profilin
,Moje satnice,Orari im
,Verifikacija satnica,Verifikimi i orareve
,Verifikacija korekcija,Korrigjimet e verifikimit
,Zadužnice,debentures
,Razdužnice,Razdužnice
,Pristupi,qasjet
,Korekcije,korrigjime
,Bosna i Hercegovina,Bosnjë dhe Hercegovinë
,Sarajevo,sarajevo
,Godišnji odmor predhodna godina,Pushimi i vitit të kaluar
,Godišnji odmor tekuća godina,Pushimi vjetor i vitit aktual
,Plaćeni vjerski praznici,Festat fetare të paguara
,Neplaćeni vjerski praznici,Festat fetare të papaguara
,Plaćeno odsustvo,Leja e paguar
,Smrtni slučaj,vdekje
,Darivanje krvi,Dhurimi i gjakut
,Redovni rad,Punë e rregullt
,Godišnji odmor tekuca godina,Pushimi vjetor i vitit aktual
,Ponedjeljak,e hënë
,Utorak,e martë
,Srijeda,e mërkurë
,Četvrtak,e enjte
,Petak,e premte
,Subota,e shtunë
,Nedjelja,e diel
,Dodaj trening,Shtoni trajnim
,Zahtjevi za službeno putovanje,Kërkesat për udhëtime zyrtare
,Pretraga zaposlenih,Kërkoni punonjës
,Орг. јединица,Org. njësi
,Ime i prezime:,Emri dhe mbiemri:
,Prikaži kalendar,Trego kalendarin
,Odustani!,Give it up!
,Izaberi!,Zgjidhni!
,B-1 sa regijama,B-1 me rajonet
,Naziv org. jed.,Emri i org. gjellë.
,Općenito,Përmbledhje
,Naslov aplikacije,Titulli i aplikacionit
,Logo aplikacije,Zbatimi i logos
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Formatet e lejuara JPG / PNG / GIF. Dimensionet e rekomanduara 400x200 px.
,Boje aplikacije,Ngjyrat e aplikimit
,Skriveni Tabovi,Tabs fshehur
,Nazivi tabova,Emrat e tab
,Role,rol
,Spasi!,Ruaj atë!
