,Osnovni podaci,Informazioni di base
,Osnovni Podaci,Dati di base
,Ime,nome
,Prezime,cognome
,Fotografija,fotografia
,Odaberi,selezionare
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 480x640 px (portret).,Formati JPG / PNG / GIF consentiti. Dimensioni consigliate 480x640 px (verticale).
,Kontakt Podaci,Dati di contatto
,Država,paese
,Grad,città
,PTT,PTT
,Adresa,indirizzo
,Telefon,telefono
,E-mail,E-mail
,Ostali Podaci,Altri dati
,Jezik aplikacije,Linguaggio dell'applicazione
,"Pogrešan ID stranice, molimo kontaktirajte administratora.","ID pagina errato, si prega di contattare l'amministratore."
,Prikaži,spettacolo
,Sakrij,nascondere
,Generiši,generare
,Moje satnice,Il mio programma
,Novi unos,Nuova voce
,Dali ste sigurni da želite brisati?,Sei sicuro di voler eliminare?
,Još nije bilo unosa za:,Non c'era ancora una voce per:
,Ukupno,totale
,Iskorišteno,utilizzato
,Ostalo,altro
,Spašeno,salvato
,Odobreno,concesso
,Odbijeno,Rifiutato
,Dan,giorno
,Broj sati,Numero di ore
,Status,stato
,Pregled,panoramica
,ODOBRENO,APPROVATO
,ODBIJENO,RESPINTO
,Obradio:,Elaborato da:
,Komentar:,commento:
,Period od-do:,Periodo da-a:
,do,a
,Pregled/obrada zadatka,Panoramica / elaborazione delle attività
,"Zadatak jos nije prihvaćen sa Vaše strane, i zbog toga nije moguće obraditi stavke zadatka.",L'attività non è stata ancora accettata dall'utente e pertanto non è possibile elaborare gli elementi dell'attività.
,Prihvati zadatak,Accetta il compito
,Zaduženi:,carica:
,Izvršiti do:,Esegui a:
,Kreirao:,Creato da:
,"Zadatak/Cilj je oznaćen kao završen, te zbog toga nemožete mijenjati status zadatka. Ovdje možete pratiti kometare i ocjenu zadatka.",L'obiettivo / obiettivo è contrassegnato come completato e pertanto non è possibile modificare lo stato dell'attività. Puoi seguire i cometers qui e valutare il compito qui.
,stavke su završene. sada možete Zadatak oznaćiti završenim.,Gli articoli sono stati completati ora puoi contrassegnare l'attività completata.
,Završi zadatak,Termina l'operazione
,Komentari,Commenti
,Ostavite komentar,Lascia un commento
,Dodaj komentar!,Aggiungi un commento!
,"Zadatak je završen i ocjenjen, a s tim su i komentari zatvoreni.","Il compito è stato completato e valutato, e con questo i commenti sono stati chiusi."
,Ocjena:,Valutazione:
,Pozicija,posizione
,Sektor,settore
,Nadređeni korisnik,Utente superiore
,Datum registracije,Data di registrazione
,Datum reaktivacije,Data di riattivazione
,Satnice,capitano
,Dodaj godinu,Aggiungi anno
,Dodaj mjesec,Aggiungi mese
,Još niste počeli unositi satnice,Non hai ancora iniziato a inserire il programma
,Aktivni,attivato
,Arhiva,archivio
,Zahtjev za G.O.,Richiesta per G.O.
,Od:,da:
,Do:,a:
,Na čekanju...,In attesa ...
,Zahtjev kreiran:,Richiesta creata:
,Zahtjev odobren:,Richiesta approvata:
,Zahtjev odbijen:,Richiesta negata:
,Dali ste sigurni da želite poništiti zahtjev?,Sei sicuro di voler cancellare la richiesta?
,Dali ste sigurni da želite arhivirati zahtjev?,Sei sicuro di voler archiviare la richiesta?
,Nema spašenih zahtjeva prema odabranim parametrima.,Non ci sono richieste salvate per i parametri selezionati.
,Na čekanju,in attesa di
,Prihvaćen,accettato
,Završen,finito
,Dali ste sigurni da želite arhivirati zadatak?,Sei sicuro di voler archiviare l'attività?
,Nema spašenih zadataka prema odabranim parametrima.,Non ci sono attività salvate per i parametri selezionati.
,Neovlašten pristup,Accesso non autorizzato
,"Nemate ovlasti za pristup ovom dijelu aplikacije. Ukoliko je doslo do greške, kontaktirajte administratora.","Non hai l'autorizzazione per accedere a questa parte dell'applicazione. Se si è verificato un errore, contattare l'amministratore."
,Nazad na moj profil,Torna al mio profilo
,Zahtjevi za G.O.,Richieste per G.O.
,Obrada zahtjeva!,Elaborazione della richiesta!
,Status zahtjeva:,Stato richiesta:
,Komentar,commento
,Gradovi,città
,"Lista unešenih gradova, koji su obavezni za kreiranje destinacija i rezervacija.","Elenco delle città inserite, che sono necessarie per creare destinazioni e prenotazioni."
,Naziv,nome
,Dali ste sigurni da želite brisati:,Sei sicuro di voler eliminare:
,Još nije bilo unosa,Non c'era ancora una voce
,Općenito,Panoramica
,Naslov aplikacije,Titolo dell'app
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Formati JPG / PNG / GIF consentiti. Dimensioni consigliate 400x200 px.
,Boje aplikacije,Colori dell'applicazione
,Pozadina aplikacije,Sfondo dell'applicazione
,Boja teksta aplikacije,Colore del testo dell'applicazione
,Pozadina gornje trake - HEADER,Barra di sfondo - HEADER
,Boja teksta gornje trake - HEADER,Colore del testo del nastro superiore - HEADER
,Boja teksta gornje trake - HEADER (:hover :active),Colore del testo del nastro superiore - HEADER (: hover: attivo)
,"Boja naslova (H1,H2,H3,H4,H5,H6)","Colore del titolo (H1, H2, H3, H4, H5, H6)"
,Pozadina - BUTTONS,Sfondo - BOTTONI
,Tekst i ikona - BUTTONS,Testo e icona - BOTTONI
,SMTP parametri,Parametri SMTP
,SMTP status,Stato SMTP
,"Ukoliko je SMTP neaktivan ili su parametri nepotupni, sistem ce koristiti standardnu PHP MAIL() funkciju.","Se SMTP è inattivo o i parametri non sono disponibili, il sistema utilizzerà la funzione standard PHP MAIL ()."
,SMTP host,Host SMTP
,SMTP korisnik,Utente SMTP
,SMTP lozinka,Password SMTP
,SMTP port,Porta SMTP
,SMTP sigurnost,Sicurezza SMTP
,Jezici aplikacije,Lingue di applicazione
,Kod,a
,Statusi satnice,Stato orario
,Direkcija teksta,Direzione del testo
,Dali ste sigurni da želite poništiti zadatak?,Sei sicuro di voler annullare l'operazione?
,Zadatak jos nije prihvaćen od strane zaduženog korinika7.,Il compito non è stato ancora accettato dal korinki7 indebitato.
,Ocjeni!,Votare!
,u obradi...,in elaborazione ...
,"Zadatak je oznaćen kao završen. , i sada možete ostaviti ocjenu i oznaćiti kao potpuno kompletiran zadatak. Ukoliko želite ostaviti komentar, dodajte prije ocjene.","L'attività è contrassegnata come completata. e ora puoi lasciare il voto e contrassegnarlo come compito completo. Se vuoi lasciare un commento, aggiungilo prima del voto."
,Kompletiraj!,Completa!
,Zadatak/Cilj za korinika:,Compito / Obiettivo per l'angolo:
,Zadatak/Cilj:,Compito / Obiettivo:
,Naziv Zadatka/Cilja,Titolo di Obiettivo / Obiettivo
,Dodaj polje,Aggiungi un campo
,Omogući vremensko ogranićenje zadatka/cilja,Abilita tempo / limite orario
,Traži...,Cerca ...
,Svi,tutto
,Rezultati pretrage za:,Cerca risultati per:
,Deaktivirani korisnici,Utenti disattivati
,ID,ID
,Korinik,l'utente
,Nivo administracije,Livello di amministrazione
,Info,informazioni
,deaktiviran:,disattivata:
,registracija:,registrazione:
,Dali ste sigurni da želite deaktivirati korisnika:,Sei sicuro di voler disattivare l'utente:
,Dali ste sigurni da želite ponovo aktivirati korisnika:,Sei sicuro di voler riattivare l'utente:
,Obrada satnice!,Elaborazione del programma!
,Još nije bilo unosa satnica,Non c'erano ancora voci
,Pozdrav!,Saluti!
,Odjava!,Esci!
,Godina,anni
,Mjesec,mese
,MBO ciljevi,Obiettivi MBO
,Zahtjevi za trening,Requisiti per la formazione
,Zahtjevi za službena putovanja,Richieste per viaggi di lavoro
,Zaposlenici,dipendenti
,Korekcije satnica,Tempi di correzione
,Upravljanje satnicama,Gestione del tempo
,Upravljanje korekcijama satnica,Gestire le correzioni dell'orario orario
,Godišnji/Odsustva,Annuale / Assenza
,Programi obuke,Programmi di allenamento
,Zadužnice/Razdužnice,Fatture / fogli di calcolo
,Organizaciona šema,Schema organizzativo
,Moj MBO,Il mio MBO
,Moja službena putovanja,I miei viaggi di lavoro
,Moji treninzi,I miei allenamenti
,Uredi profil,Modifica profilo
,Moje satnice,Il mio programma
,Verifikacija satnica,Verifica degli orari
,Verifikacija korekcija,Correzioni di verifica
,Zadužnice,obbligazioni
,Razdužnice,Razdužnice
,Pristupi,approcci
,Korekcije,correzioni
,Bosna i Hercegovina,Bosnia ed Erzegovina
,Sarajevo,Sarajevo
,Godišnji odmor predhodna godina,Le vacanze dell'anno precedente
,Godišnji odmor tekuća godina,Vacanza annuale dell'anno in corso
,Plaćeni vjerski praznici,Pagato festività religiose
,Neplaćeni vjerski praznici,Festività religiose non retribuite
,Plaćeno odsustvo,Congedo retribuito
,Smrtni slučaj,morte
,Darivanje krvi,Donazione di sangue
,Redovni rad,Lavoro regolare
,Godišnji odmor tekuca godina,Vacanza annuale dell'anno in corso
,Ponedjeljak,lunedi
,Utorak,martedì
,Srijeda,mercoledì
,Četvrtak,Giovedi
,Petak,venerdì
,Subota,sabato
,Nedjelja,domenica
