,stavke su završene. sada možete Zadatak oznaćiti završenim.,Elementele sunt completate. puteți marca acum sarcina finalizată.
,Završi zadatak,Terminați sarcina
,Komentari,Comentarii
,Ostavite komentar,Lasă un comentariu
,Dodaj komentar!,Adaugă un comentariu!
,"Zadatak je završen i ocjenjen, a s tim su i komentari zatvoreni.","Sarcina a fost finalizată și evaluată, iar comentariile au fost închise."
,Ocjena:,Evaluare:
,Pozicija,poziție
,Sektor,sector
,Nadređeni korisnik,Utilizator superior
,Datum registracije,Data înregistrării
,Datum reaktivacije,Data reactivării
,Satnice,căpitan
,Dodaj godinu,Adaugă anul
,Dodaj mjesec,Adăugați luna
,Još niste počeli unositi satnice,Încă nu ați început să introduceți programul
,Aktivni,activat
,Arhiva,arhive
,Zahtjev za G.O.,Cerere pentru G.O.
,Od:,de la:
,Do:,la:
,Na čekanju...,Așteptare ...
,Zahtjev kreiran:,Solicitarea a fost creată:
,Zahtjev odobren:,Cererea aprobată:
,Zahtjev odbijen:,Solicitare respinsă:
,Dali ste sigurni da želite poništiti zahtjev?,Sigur doriți să anulați solicitarea?
,Dali ste sigurni da želite arhivirati zahtjev?,Sigur doriți să arhivați solicitarea?
,Nema spašenih zahtjeva prema odabranim parametrima.,Nu există solicitări salvate pentru parametrii selectați.
,Na čekanju,în așteptarea
,Prihvaćen,admis
,Završen,terminat
,Dali ste sigurni da želite arhivirati zadatak?,Sigur doriți să arhivați sarcina?
,Nema spašenih zadataka prema odabranim parametrima.,Nu există sarcini salvate pentru parametrii selectați.
,Neovlašten pristup,Acces neautorizat
,"Nemate ovlasti za pristup ovom dijelu aplikacije. Ukoliko je doslo do greške, kontaktirajte administratora.","Nu aveți autoritatea de a accesa această parte a aplicației. Dacă a apărut o eroare, contactați administratorul."
,Nazad na moj profil,Înapoi la profilul meu
,Zahtjevi za G.O.,Cererile pentru G.O.
,Obrada zahtjeva!,Procesați cererea!
,Status zahtjeva:,Starea Solicitării:
,Komentar,comentariu
,Gradovi,orașe
,"Lista unešenih gradova, koji su obavezni za kreiranje destinacija i rezervacija.","Lista orașelor introduse, care sunt necesare pentru a crea destinații și rezervări."
,Naziv,nume
,Dali ste sigurni da želite brisati:,Sigur doriți să ștergeți:
,Još nije bilo unosa,Nu a fost încă o intrare
,Općenito,Prezentare generală
,Naslov aplikacije,Titlul aplicației
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Formate acceptate JPG / PNG / GIF. Dimensiuni recomandate 400x200 px.
,Boje aplikacije,Culorile aplicației
,Pozadina aplikacije,Contextul cererii
,Boja teksta aplikacije,Culoarea textului aplicației
,Pozadina gornje trake - HEADER,Bara de fundal - HEADER
,Boja teksta gornje trake - HEADER,Culoarea textului benzii superioare - HEADER
,Boja teksta gornje trake - HEADER (:hover :active),Culoarea textului panglicii de sus - HEADER (: hover: active)
,"Boja naslova (H1,H2,H3,H4,H5,H6)","Culoarea titlurilor (H1, H2, H3, H4, H5, H6)"
,Pozadina - BUTTONS,Fundal - BUTOANE
,Tekst i ikona - BUTTONS,Text și pictogramă - BUTOANE
,SMTP parametri,Parametrii SMTP
,SMTP status,Stare SMTP
,"Ukoliko je SMTP neaktivan ili su parametri nepotupni, sistem ce koristiti standardnu PHP MAIL() funkciju.","Dacă SMTP este inactivă sau parametrii nu sunt disponibili, sistemul va folosi funcția standard PHP MAIL ()."
,SMTP host,Gazdă SMTP
,SMTP korisnik,Utilizator SMTP
,SMTP lozinka,Parola SMTP
,SMTP port,Portul SMTP
,SMTP sigurnost,Securitatea SMTP
,Jezici aplikacije,Limbi de aplicație
,Kod,la
,Statusi satnice,Statutul orar
,Direkcija teksta,Direcția textului
,Dali ste sigurni da želite poništiti zadatak?,Sigur doriți să anulați sarcina?
,Zadatak jos nije prihvaćen od strane zaduženog korinika7.,Sarcina nu a fost încă acceptată de corinki îndatorat7.
,Ocjeni!,Rata!
,u obradi...,în procesarea ...
,"Zadatak je oznaćen kao završen. , i sada možete ostaviti ocjenu i oznaćiti kao potpuno kompletiran zadatak. Ukoliko želite ostaviti komentar, dodajte prije ocjene.","Sarcina este marcată ca terminată. , iar acum puteți lăsa nota și marcați-o ca o sarcină completă. Dacă doriți să lăsați un comentariu, adăugați-l înainte de evaluare."
,Kompletiraj!,Complet!
,Zadatak/Cilj za korinika:,Sarcina / ținta pentru colț:
,Zadatak/Cilj:,Sarcină / Obiectiv:
,Naziv Zadatka/Cilja,Titlul obiectivului / obiectivului
,Dodaj polje,Adăugați un câmp
,Omogući vremensko ogranićenje zadatka/cilja,Activați Timpul / Limita de timp a obiectivului
,Traži...,Căutare ...
,Svi,toate
,Rezultati pretrage za:,Rezultate căutare pentru:
,Deaktivirani korisnici,Utilizatori dezactivați
,ID,ID-ul
,Korinik,Utilizatorul
,Nivo administracije,Nivelul de administrare
,Info,info
,deaktiviran:,dezactivată:
,registracija:,Înregistrare:
,Dali ste sigurni da želite deaktivirati korisnika:,Sigur doriți să dezactivați utilizatorul:
,Dali ste sigurni da želite ponovo aktivirati korisnika:,Sigur doriți să reactivați utilizatorul:
,Obrada satnice!,Procesați programul!
,Još nije bilo unosa satnica,Nu au fost încă înregistrate
,Pozdrav!,Salutări!
,Odjava!,Ieșiți!
,Godina,an
,Mjesec,lună
,MBO ciljevi,Obiectivele MBO
,Zahtjevi za trening,Cerințe pentru instruire
,Zahtjevi za službena putovanja,Cereri pentru călătorii de afaceri
,Zaposlenici,angajați
,Korekcije satnica,Timpi de corecție
,Upravljanje satnicama,Gestionarea timpului
,Upravljanje korekcijama satnica,Gestionați corecțiile orare de timp
,Godišnji/Odsustva,Anul / absența
,Programi obuke,Programe de instruire
,Zadužnice/Razdužnice,Facturi / foi de calcul
,Organizaciona šema,Schema organizatorică
,Moj MBO,MBO-ul meu
,Moja službena putovanja,Călătoriile mele de afaceri
,Moji treninzi,Trenurile mele
,Uredi profil,Editați profilul
,Moje satnice,Programul meu
,Verifikacija satnica,Verificarea calendarelor
,Verifikacija korekcija,Verificări corecte
,Zadužnice,obligațiuni
,Razdužnice,Razdužnice
,Pristupi,abordări
,Korekcije,corecţiile
,Bosna i Hercegovina,Bosnia și Herțegovina
,Sarajevo,Sarajevo
,Godišnji odmor predhodna godina,Vacanța din anul precedent
,Godišnji odmor tekuća godina,Vacanță anuală a anului curent
,Plaćeni vjerski praznici,Sărbători religioase plătite
,Neplaćeni vjerski praznici,Sărbători religioase neplătite
,Plaćeno odsustvo,Concediu plătit
,Smrtni slučaj,moarte
,Darivanje krvi,Donarea de sânge
,Redovni rad,Lucru regulat
,Godišnji odmor tekuca godina,Vacanță anuală a anului curent
,Ponedjeljak,luni
,Utorak,marți
,Srijeda,miercuri
,Četvrtak,joi
,Petak,vineri
,Subota,sâmbătă
,Nedjelja,duminică
,Dodaj trening,Adăugați antrenament
,Zahtjevi za službeno putovanje,Cererile de călătorie oficiale
,Pretraga zaposlenih,Căutați angajați
,Орг. јединица,Org. unitate
,Ime i prezime:,Numele și prenumele:
,Prikaži kalendar,Afișați calendarul
,Odustani!,Dă-l în sus!
,Izaberi!,Selectați!
,B-1 sa regijama,B-1 cu regiuni
,Naziv org. jed.,Numele org. fel de mâncare.
,Općenito,Prezentare generală
,Naslov aplikacije,Titlul aplicației
,Logo aplikacije,Aplicația Logo
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Formate acceptate JPG / PNG / GIF. Dimensiuni recomandate 400x200 px.
,Boje aplikacije,Culorile aplicației
,Skriveni Tabovi,Taburi ascunse
,Nazivi tabova,Numele tabelor
,Role,rol
,Spasi!,Salvează-l!
