,Fotografija,Фотографија
,Odaberi,Одабери
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 480x640 px (portret).,Дозвољени формати ЈПГ/ПНГ/ГИФ. Препорућене димензије 480џ640 пџ (портрет).
,Kontakt Podaci,Контакт Подаци
,Država,Држава
,Grad,Град
,PTT,ПТТ
,Adresa,Адреса
,Telefon,Телефон
,E-mail,Е-маил
,Ostali Podaci,Остали Подаци
,Jezik aplikacije,Језик апликације
,"Pogrešan ID stranice, molimo kontaktirajte administratora.","Погрешан ИД странице, молимо контактирајте администратора."
,Prikaži,Прикажи
,Sakrij,Сакриј
,Generiši,Генериши
,Moje satnice,Моје сатнице
,Novi unos,Нови унос
,Dali ste sigurni da želite brisati?,Дали сте сигурни да желите брисати?
,Još nije bilo unosa za:,Још није било уноса за:
,Ukupno,Укупно
,Iskorišteno,Искориштено
,Ostalo,Остало
,Spašeno,Спашено
,Odobreno,Одобрено
,Odbijeno,Одбијено
,Dan,Дан
,Broj sati,Број сати
,Status,Статус
,Pregled,Преглед
,ODOBRENO,ОДОБРЕНО
,ODBIJENO,ОДБИЈЕНО
,Obradio:,Обрадио:
,Komentar:,Коментар:
,Period od-do:,Период од-до:
,do,до
,Pregled/obrada zadatka,Преглед/обрада задатка
,"Zadatak jos nije prihvaćen sa Vaše strane, i zbog toga nije moguće obraditi stavke zadatka.","Задатак јос није прихваћен са Ваше стране, и због тога није могуће обрадити ставке задатка."
,Prihvati zadatak,Прихвати задатак
,Zaduženi:,Задужени:
,Izvršiti do:,Извршити до:
,Kreirao:,Креирао:
,"Zadatak/Cilj je oznaćen kao završen, te zbog toga nemožete mijenjati status zadatka. Ovdje možete pratiti kometare i ocjenu zadatka.",
,stavke su završene. sada možete Zadatak oznaćiti završenim.,
,Završi zadatak,
,Komentari,
,Ostavite komentar,
,Dodaj komentar!,
,"Zadatak je završen i ocjenjen, a s tim su i komentari zatvoreni.",
,Ocjena:,
,Pozicija,Позиција
,Sektor,Сектор
,Nadređeni korisnik,Надређени корисник
,Datum registracije,Датум регистрације
,Datum reaktivacije,Датум реактивације
,Satnice,Сатнице
,Dodaj godinu,Додај годину
,Dodaj mjesec,Додај мјесец
,Još niste počeli unositi satnice,Још нисте почели уносити сатнице
,Aktivni,Активни
,Arhiva,Архива
,Zahtjev za G.O.,Захтјев за Г.О.
,Od:,Од:
,Do:,До:
,Na čekanju...,
,Zahtjev kreiran:,
,Zahtjev odobren:,
,Zahtjev odbijen:,
,Dali ste sigurni da želite poništiti zahtjev?,
,Dali ste sigurni da želite arhivirati zahtjev?,
,Nema spašenih zahtjeva prema odabranim parametrima.,
,Na čekanju,На чекању...
,Prihvaćen,Прихваћен
,Završen,Завршен
,Dali ste sigurni da želite arhivirati zadatak?,
,Nema spašenih zadataka prema odabranim parametrima.,
,Neovlašten pristup,
,"Nemate ovlasti za pristup ovom dijelu aplikacije. Ukoliko je doslo do greške, kontaktirajte administratora.",
,Nazad na moj profil,
,Zahtjevi za G.O.,Захтјеви за Г.О.
,Obrada zahtjeva!,Обрада захтјева!
,Status zahtjeva:,Статус захтјева:
,Komentar,Коментар
,Gradovi,Градови
,"Lista unešenih gradova, koji su obavezni za kreiranje destinacija i rezervacija.","Листа унешених градова, који су обавезни за креирање дестинација и резервација."
,Naziv,Назив
,Dali ste sigurni da želite brisati:,Дали сте сигурни да желите брисати:
,Još nije bilo unosa,Још није било уноса
,Općenito,
,Naslov aplikacije,
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,
,Boje aplikacije,
,Pozadina aplikacije,
,Boja teksta aplikacije,
,Pozadina gornje trake - HEADER,
,Boja teksta gornje trake - HEADER,
,Boja teksta gornje trake - HEADER (:hover :active),
,"Boja naslova (H1,H2,H3,H4,H5,H6)",
,Pozadina - BUTTONS,Позадина - БУТТОНС
,Tekst i ikona - BUTTONS,Текст и икона - БУТТОНС
,SMTP parametri,СМТП параметри
,SMTP status,СМТП статус
,"Ukoliko je SMTP neaktivan ili su parametri nepotupni, sistem ce koristiti standardnu PHP MAIL() funkciju.",
,SMTP host,СМТП хост
,SMTP korisnik,СМТП корисник
,SMTP lozinka,СМТП лозинка
,SMTP port,СМТП порт
,SMTP sigurnost,СМТП сигурност
,Jezici aplikacije,Језици апликације
,Kod,Код
,Statusi satnice,Статуси сатнице
,Direkcija teksta,Дирекција текста
,Dali ste sigurni da želite poništiti zadatak?,
,Zadatak jos nije prihvaćen od strane zaduženog korinika7.,
,Ocjeni!,
,u obradi...,
,"Zadatak je oznaćen kao završen. , i sada možete ostaviti ocjenu i oznaćiti kao potpuno kompletiran zadatak. Ukoliko želite ostaviti komentar, dodajte prije ocjene.",
,Kompletiraj!,
,Zadatak/Cilj za korinika:,
,Zadatak/Cilj:,
,Naziv Zadatka/Cilja,
,Dodaj polje,
,Omogući vremensko ogranićenje zadatka/cilja,
,Traži...,
,Svi,
,Rezultati pretrage za:,
,Deaktivirani korisnici,
,ID,
,Korinik,
,Nivo administracije,
,Info,
,deaktiviran:,
,registracija:,
,Dali ste sigurni da želite deaktivirati korisnika:,
,Dali ste sigurni da želite ponovo aktivirati korisnika:,
,Obrada satnice!,
,Još nije bilo unosa satnica,
,Pozdrav!,Поздрав!
,Odjava!,Ођава!
,Godina,Година
,Mjesec,Мјесец
,MBO ciljevi,МБО циљеви
,Zahtjevi za trening,Захтјеви за тренинг
,Zahtjevi za službena putovanja,Захтјеви за службена путовања
,Zaposlenici,Запосленици
,Korekcije satnica,Корекције сатница
,Upravljanje satnicama,Управљање сатницама
,Upravljanje korekcijama satnica,Управљање корекцијама сатница
,Godišnji/Odsustva,Годишњи/Одсуства
,Programi obuke,Програми обуке
,Zadužnice/Razdužnice,Задужнице/Раздужнице
,Organizaciona šema,Организациона шема
,Moj MBO,Мој МБО
,Moja službena putovanja,Моја службена путовања
,Moji treninzi,Моји тренинзи
,Uredi profil,Уреди профил
,Moje satnice,Моје сатнице
,Verifikacija satnica,Верификација сатница
,Verifikacija korekcija,Верификација корекција
,Zadužnice,Задужнице
,Razdužnice,Раздужнице
,Pristupi,Приступи
,Korekcije,Корекције
,Bosna i Hercegovina,Босна и Херцеговина
,Sarajevo,Сарајево
,Godišnji odmor predhodna godina,Годишњи одмор предходна година
,Godišnji odmor tekuća godina,Годишњи одмор текућа година
,Plaćeni vjerski praznici,Плаћени вјерски празници
,Neplaćeni vjerski praznici,Неплаћени вјерски празници
,Plaćeno odsustvo,Плаћено одсуство
,Smrtni slučaj,Смртни случај
,Darivanje krvi,Даривање крви
,Redovni rad,Редовни рад
,Godišnji odmor tekuca godina,Годишњи одмор текуца година
,Ponedjeljak,Понеђељак
,Utorak,Уторак
,Srijeda,Сриједа
,Četvrtak,Четвртак
,Petak,Петак
,Subota,Субота
,Nedjelja,Неђеља
,Dodaj trening,Додај тренинг
,Zahtjevi za službeno putovanje,Захтјеви за службено путовање
,Pretraga zaposlenih,Претрага запослених
,Орг. јединица,Орг. јединица
,Ime i prezime:,Име и презиме:
,Prikaži kalendar,Прикажи календар
,Odustani!,Одустани!
,Izaberi!,Изабери!
,B-1 sa regijama,Б-1 са регијама
,Naziv org. jed.,Назив орг. јед.
,Općenito,Опћенито
,Naslov aplikacije,Наслов апликације
,Logo aplikacije,Лого апликације
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Дозвољени формати ЈПГ/ПНГ/ГИФ. Препорућене димензије 400џ200 пџ.
,Boje aplikacije,Боје апликације
,Skriveni Tabovi,Скривени Табови
,Nazivi tabova,Називи табова
,Role,Роле
,Spasi!,Спаси!
