,Zahtjev odobren:,Запыт быў зацверджаны:
,Zahtjev odbijen:,Запыт адхілены:
,Dali ste sigurni da želite poništiti zahtjev?,"Вы ўпэўненыя, што жадаеце адмяніць свой запыт?"
,Dali ste sigurni da želite arhivirati zahtjev?,"Вы ўпэўненыя, што хочаце архіваваць ваш запыт?"
,Nema spašenih zahtjeva prema odabranim parametrima.,Няма захаваных запыт у адпаведнасці з абранымі параметрамі.
,Na čekanju,у чаканні
,Prihvaćen,агульнапрыняты
,Završen,скончаны
,Dali ste sigurni da želite arhivirati zadatak?,"Вы ўпэўненыя, што хочаце архіваваць задачу?"
,Nema spašenih zadataka prema odabranim parametrima.,Няма захаваныя заданні па выбраных параметрах.
,Neovlašten pristup,несанкцыянаваны доступ
,"Nemate ovlasti za pristup ovom dijelu aplikacije. Ukoliko je doslo do greške, kontaktirajte administratora.","У вас няма дазволу на доступ да гэтай часткі прыкладання. Калі ёсць памылка, звярніцеся да адміністратара."
,Nazad na moj profil,Назад да майго профілі
,Zahtjevi za G.O.,Патрабаванні да G.O.
,Obrada zahtjeva!,Апрацоўка заявак!
,Status zahtjeva:,Статус запыту:
,Komentar,каментар
,Gradovi,горада
,"Lista unešenih gradova, koji su obavezni za kreiranje destinacija i rezervacija.","Спіс уведзеных гарадоў, якія неабходныя для стварэння і прызначэння замовы."
,Naziv,імя
,Dali ste sigurni da želite brisati:,"Вы ўпэўненыя, што жадаеце выдаліць:"
,Još nije bilo unosa,Там не было ніякіх запісаў
,Općenito,агляд
,Naslov aplikacije,Назва прыкладання
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Дазволеныя фарматы JPG / GIF / PNG. Рэкамендаваны памеры 400x200 пікс.
,Boje aplikacije,каляровыя прыкладання
,Pozadina aplikacije,фонавыя прыкладанні
,Boja teksta aplikacije,Колер тэксту прыкладання
,Pozadina gornje trake - HEADER,Фон верхняй панэлі - HEADER
,Boja teksta gornje trake - HEADER,Колер тэксту верхняй паласы - загаловак
,Boja teksta gornje trake - HEADER (:hover :active),Колер тэксту верхняй паласы - загаловак (: лунання: актыўныя)
,"Boja naslova (H1,H2,H3,H4,H5,H6)","Назвы кветак (H1, H2, H3, H4, H5, H6)"
,Pozadina - BUTTONS,Фон - КНОПКІ
,Tekst i ikona - BUTTONS,Тэкст і абразкі - КНОПКІ
,SMTP parametri,параметры SMTP
,SMTP status,статус SMTP
,"Ukoliko je SMTP neaktivan ili su parametri nepotupni, sistem ce koristiti standardnu PHP MAIL() funkciju.","Калі неактыўныя або SMTP параметры поўнасцю завершаны, сістэма будзе выкарыстоўваць функцыю стандартнай PHP пошты ()."
,SMTP host,SMTP хост
,SMTP korisnik,карыстальнік SMTP
,SMTP lozinka,SMTP пароль
,SMTP port,порт SMTP
,SMTP sigurnost,бяспека SMTP
,Jezici aplikacije,мовы прыкладання
,Kod,у
,Statusi satnice,гадзіны стану
,Direkcija teksta,дырэктарат тэкст
,Dali ste sigurni da želite poništiti zadatak?,"Вы ўпэўненыя, што жадаеце адмяніць гэтую працу?"
,Zadatak jos nije prihvaćen od strane zaduženog korinika7.,Задача яшчэ не былі прынятыя адказным korinika7.
,Ocjeni!,Ацаніць!
,u obradi...,апрацоўка ...
,"Zadatak je oznaćen kao završen. , i sada možete ostaviti ocjenu i oznaćiti kao potpuno kompletiran zadatak. Ukoliko želite ostaviti komentar, dodajte prije ocjene.","Задача пазначана як завершаная. І цяпер вы можаце пакінуць рэйтынг і пазначаныя як цалкам выканалі задачу. Калі вы жадаеце пакінуць каментар, дадайце папярэднія ацэнкі."
,Kompletiraj!,Complete!
,Zadatak/Cilj za korinika:,Задача / Мэта для Карыстальніка:
,Zadatak/Cilj:,Задача / Мэта:
,Naziv Zadatka/Cilja,Імя Задачы / Мэты
,Dodaj polje,дадаць поле
,Omogući vremensko ogranićenje zadatka/cilja,Дазволіць абмежаванне па часе для задачы / мэты
,Traži...,Пошук ...
,Svi,усе
,Rezultati pretrage za:,Вынікі пошуку для:
,Deaktivirani korisnici,дэактываваныя карыстальнікаў
,ID,ID
,Korinik,Карыстальнік
,Nivo administracije,ўзровень кіравання
,Info,інфармацыя
,deaktiviran:,дэактывуе:
,registracija:,рэгістрацыя:
,Dali ste sigurni da želite deaktivirati korisnika:,"Вы ўпэўненыя, што хочаце адключыць карыстальнікаў:"
,Dali ste sigurni da želite ponovo aktivirati korisnika:,"Вы ўпэўненыя, што жадаеце актываваць карыстальнік:"
,Obrada satnice!,Апрацоўка капітан!
,Još nije bilo unosa satnica,Там не было ніякага графіка ўваходу
,Pozdrav!,Прывітанне!
,Odjava!,Праверце!
,Godina,гадоў
,Mjesec,месяц
,MBO ciljevi,мэты MBO
,Zahtjevi za trening,Патрабаванні да навучання
,Zahtjevi za službena putovanja,Запыты на службовыя камандзіроўкі
,Zaposlenici,супрацоўнікаў
,Korekcije satnica,графік карэкціроўкі
,Upravljanje satnicama,кіраванне графікай
,Upravljanje korekcijama satnica,Графік карэкціроўкі кіравання
,Godišnji/Odsustva,Гадавы / Odsustva
,Programi obuke,навучальныя праграмы
,Zadužnice/Razdužnice,Даўгавыя / Razdužnice
,Organizaciona šema,арганізацыйная структура
,Moj MBO,мой MBO
,Moja službena putovanja,Мае дзелавыя паездкі
,Moji treninzi,маё навучанне
,Uredi profil,рэдагаваць профіль
,Moje satnice,мая пагадзінная стаўка
,Verifikacija satnica,праверка графіка
,Verifikacija korekcija,праверка карэкцыі
,Zadužnice,даўгавыя абавязацельствы
,Razdužnice,Razdužnice
,Pristupi,падыходы
,Korekcije,папраўкі
,Bosna i Hercegovina,Боснія і Герцагавіна
,Sarajevo,Сараева
,Godišnji odmor predhodna godina,Святы папярэднія гады
,Godišnji odmor tekuća godina,Святы бягучага года
,Plaćeni vjerski praznici,Платныя рэлігійныя святы
,Neplaćeni vjerski praznici,Рэгулярныя рэлігійныя святы
,Plaćeno odsustvo,аплачваецца адпачынак
,Smrtni slučaj,смерць
,Darivanje krvi,здаваць кроў
,Redovni rad,пастаянная работа
,Godišnji odmor tekuca godina,Святы бягучага года
,Ponedjeljak,панядзелак
,Utorak,аўторак
,Srijeda,серада
,Četvrtak,чацвер
,Petak,Пятніца
,Subota,субота
,Nedjelja,Нядзеля
,Dodaj trening,дадаць навучанне
,Zahtjevi za službeno putovanje,Патрабаванні да афіцыйнай паездцы
,Pretraga zaposlenih,пошук супрацоўнікаў
,Орг. јединица,Org. блок
,Ime i prezime:,Поўнае фірменнае найменне:
,Prikaži kalendar,паказаць каляндар
,Odustani!,Кінь!
,Izaberi!,Выберыце!
,B-1 sa regijama,У-1 з рэгіёнамі
,Naziv org. jed.,Назва орг. страва.
,Općenito,агляд
,Naslov aplikacije,Назва прыкладання
,Logo aplikacije,лагатып прыкладання
,Dozvoljeni formati JPG/PNG/GIF. Preporućene dimenzije 400x200 px.,Дазволеныя фарматы JPG / GIF / PNG. Рэкамендаваны памеры 400x200 пікс.
,Boje aplikacije,каляровыя прыкладання
,Skriveni Tabovi,скрытыя ўкладкі
,Nazivi tabova,назвы ўкладак
,Role,ролю
,Spasi!,Захаваць!
