,"Zadatak je oznaćen kao završen. , i sada možete ostaviti ocjenu i oznaćiti kao potpuno kompletiran zadatak. Ukoliko želite ostaviti komentar, dodajte prije ocjene.","Die Aufgabe wird als abgeschlossen markiert. und Sie können jetzt die Note verlassen und sie als vollständige Aufgabe markieren. Wenn Sie einen Kommentar abgeben möchten, fügen Sie ihn vor der Bewertung hinzu."
,Kompletiraj!,Fertig!
,Zadatak/Cilj za korinika:,Aufgabe / Ziel für die Ecke:
,Zadatak/Cilj:,Aufgabe / Ziel:
,Naziv Zadatka/Cilja,Titel des Ziels / Ziel
,Dodaj polje,Füge ein Feld hinzu
,Omogući vremensko ogranićenje zadatka/cilja,Timing / Zielzeitlimit aktivieren
,Traži...,Suchen ...
,Svi,Jeder
,Rezultati pretrage za:,Suchergebnisse für:
,Deaktivirani korisnici,Deaktivierte Benutzer
,ID,ID
,Korinik,Corinne
,Nivo administracije,Verwaltungsniveau
,Info,Info
,deaktiviran:,deaktiviert:
,registracija:,Registrierung:
,Dali ste sigurni da želite deaktivirati korisnika:,Möchten Sie den Benutzer wirklich deaktivieren?
,Dali ste sigurni da želite ponovo aktivirati korisnika:,Möchten Sie den Benutzer wirklich reaktivieren?
,Obrada satnice!,Bearbeitung des Fahrplans
,Još nije bilo unosa satnica,Es gab noch keine Einträge
,Pozdrav!,Hallo!
,Odjava!,Abmelden
,Godina,Jahr
,Mjesec,Mond
,MBO ciljevi,MBO-Ziele
,Zahtjevi za trening,Voraussetzungen für die Ausbildung
,Zahtjevi za službena putovanja,Anfragen für Geschäftsreisen
,Zaposlenici,Mitarbeiter
,Korekcije satnica,Korrekturzeiten
,Upravljanje satnicama,Zeitmanagement
,Upravljanje korekcijama satnica,Stündliche Zeitkorrekturen verwalten
,Godišnji/Odsustva,Jährlich / Abwesenheit
,Programi obuke,Trainingsprogramme
,Zadužnice/Razdužnice,Rechnungen / Tabellen
,Organizaciona šema,Organisationsschema
,Moj MBO,Mein MBO
,Moja službena putovanja,Meine Geschäftsreisen
,Moji treninzi,Meine Trainings
,Uredi profil,Profil bearbeiten
,Moje satnice,Mein Zeitplan
,Verifikacija satnica,Überprüfung der Fahrpläne
,Verifikacija korekcija,Bestätigungskorrekturen
,Zadužnice,Rechnungen
,Razdužnice,Sprays
,Pristupi,Ansatz
,Korekcije,Korrekturen
,Bosna i Hercegovina,Bosnien und Herzegowina
,Sarajevo,Sarajewo
,Godišnji odmor predhodna godina,Der Urlaub des Vorjahres
,Godišnji odmor tekuća godina,Jahresurlaub des laufenden Jahres
,Plaćeni vjerski praznici,Bezahlte religiöse Feiertage
,Neplaćeni vjerski praznici,Unbezahlte religiöse Feiertage
,Plaćeno odsustvo,Bezahlter Urlaub
,Smrtni slučaj,Tod
,Darivanje krvi,Blutspende
,Redovni rad,Regelmäßige Arbeit
,Godišnji odmor tekuca godina,Jahresurlaub des laufenden Jahres
,Ponedjeljak,Montag
,Utorak,Dienstag
,Srijeda,Mittwoch
,Četvrtak,Donnerstag
,Petak,Freitag
,Subota,Samstag
,Nedjelja,Sonntag
